"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
4.91873208829929e-12,1.23987445224829,0.29,0.173,1.00661852187045e-07,"0","BEX3"
0,1.01359913197036,0.434,0.245,0,"0","NECAB3"
2.70894418008538e-14,0.94178599904969,0.369,0.222,5.54385426454473e-10,"0","SOCS3"
0,0.913378367456334,0.939,0.81,0,"0","MAL"
4.37427871702312e-13,0.900695237703702,0.398,0.258,8.95196139438781e-09,"0","AL391056.1"
0,0.88402449731873,0.829,0.652,0,"0","AQP3"
8.88178419700125e-16,0.864595516642195,0.514,0.348,1.81765713591631e-11,"0","CLIC3"
0,0.843511920245422,0.595,0.33,0,"0","SLC35D2"
5.24913446042774e-13,0.79950890473672,0.384,0.242,1.07423536732654e-08,"0","LINC00861"
0,0.776415618073395,0.981,0.92,0,"0","PCED1B-AS1"
0,0.753377038208111,0.965,0.856,0,"0","UCP2"
0,0.747408822062887,0.686,0.509,0,"0","SH3BP5"
5.55111512312578e-15,0.74250568790614,0.57,0.423,1.13603570994769e-10,"0","MT1X"
5.73690006611116e-09,0.740923826908353,0.304,0.2,0.000117405659852965,"0","THEMIS2"
0,0.729165602084892,0.771,0.613,0,"0","TNFSF8"
3.02338154511972e-11,0.727689401643018,0.408,0.277,6.1873503320875e-07,"0","LINC01215"
0,0.720674033660036,0.625,0.441,0,"0","SNHG32"
6.12718791259681e-07,0.692536420575242,0.279,0.191,0.0125392900631294,"0","AC008555.4"
2.95079761345463e-05,0.677128385305085,0.338,0.265,0.603880731593489,"0","SGK1"
1.21534557306902e-07,0.676637641072767,0.287,0.194,0.00248720471528574,"0","SLC12A9"
1.48483372930386e-07,0.675239840248528,0.258,0.167,0.00303871222702035,"0","G6PC3"
2.73292499741729e-12,0.673383260475144,0.621,0.497,5.59293100721447e-08,"0","NPDC1"
1.96904185201241e-06,0.671494463066008,0.25,0.168,0.040296441501434,"0","TMEM129"
0,0.661252886239836,0.965,0.831,0,"0","GAS5"
5.63748381310347e-10,0.6486958784508,0.338,0.221,1.15371106235163e-05,"0","MEN1"
0,0.646597770979315,0.768,0.598,0,"0","TRADD"
4.11226608321158e-13,0.640581378155874,0.494,0.351,8.4157525392925e-09,"0","PEPD"
1.35580435767224e-12,0.63996937365217,0.44,0.287,2.77465361797624e-08,"0","EPB41L4A-AS1"
2.71943590979262e-07,0.639640444805345,0.38,0.277,0.0055653255893906,"0","LGALS3BP"
4.44089209850063e-15,0.638072829797052,0.492,0.328,9.08828567958153e-11,"0","TSPAN32"
4.11232065666844e-06,0.634255961090906,0.331,0.249,0.0841586422387197,"0","ANTKMT"
0,0.633707529663477,0.713,0.541,0,"0","TESPA1"
0,0.624152905876144,0.814,0.676,0,"0","PTGER2"
7.8590756125152e-10,0.61914698030687,0.441,0.333,1.60835982410124e-05,"0","WDR45"
2.47845464151908e-08,0.613242551267894,0.394,0.289,0.00050721574238688,"0","ATP8B2"
3.04036651410655e-08,0.611456387216031,0.328,0.223,0.000622211007111906,"0","DPH5"
0,0.610933973183715,1,0.992,0,"0","LTB"
0.000475908216529985,0.610295651199777,0.392,0.332,1,"0","OSM"
3.3633825546886e-07,0.608468783047584,0.309,0.214,0.00688316239817022,"0","WDR13"
7.99360577730113e-15,0.604465179461025,0.529,0.364,1.63589142232468e-10,"0","MXD4"
9.31843735507698e-09,0.601260383905957,0.38,0.268,0.00019070182047165,"0","OCEL1"
0,0.600550383227253,0.854,0.752,0,"0","IL7R"
0,0.599726838818489,0.998,0.976,0,"0","CD52"
0,0.599549686182767,0.919,0.852,0,"0","CISH"
1.88737914186277e-14,0.597530461568495,0.608,0.464,3.86252141382215e-10,"0","HAPLN3"
0,0.594267284890345,0.943,0.824,0,"0","PRMT2"
0,0.593543654855033,0.653,0.473,0,"0","ORAI2"
2.19453594205721e-05,0.590548972860033,0.291,0.22,0.449111780542008,"0","TP53TG1"
1.42310709438931e-07,0.590294538020571,0.295,0.199,0.00291238866866772,"0","AC093157.1"
0,0.588422375823233,0.857,0.708,0,"0","ISG20"
1.65867319878998e-13,0.584293678569634,0.587,0.453,3.3944747013237e-09,"0","UBLCP1"
8.41334491852308e-07,0.582995732726346,0.373,0.284,0.0172179103757575,"0","MT1F"
9.46774976195996e-08,0.582724649949574,0.322,0.223,0.00193757498878511,"0","FLNB"
0,0.577737346835827,0.822,0.655,0,"0","TRAPPC6A"
5.26934051947592e-10,0.576922001438389,0.463,0.336,1.07837053731075e-05,"0","TYMP"
0.000100257466871145,0.576448842293033,0.28,0.214,1,"0","RUFY3"
1.2072478572378e-09,0.575302916306232,0.371,0.252,2.47063273983716e-05,"0","TRIM73"
4.20472523465776e-09,0.575244292565854,0.369,0.249,8.6049701927271e-05,"0","C11orf21"
6.12706605451763e-08,0.56850744356329,0.351,0.239,0.00125390406805703,"0","TM7SF2"
1.30891675276246e-09,0.565392362248114,0.571,0.467,2.67869813452837e-05,"0","IFI6"
6.81172421284071e-05,0.563242251784744,0.27,0.204,1,"0","TMEM138"
0,0.562664273265471,0.944,0.838,0,"0","SLFN5"
1.20658238955684e-09,0.560917351773902,0.418,0.293,2.46927086022808e-05,"0","RARA"
1.33655422089873e-05,0.560675724028166,0.318,0.236,0.273525821306926,"0","ANAPC13"
2.22044604925031e-16,0.557853771634555,0.689,0.517,4.54414283979077e-12,"0","RNF166"
2.18662098889766e-05,0.556190546769581,0.3,0.222,0.447491985377906,"0","SCRN2"
1.09688547134112e-09,0.555692994496642,0.458,0.334,2.24477611709961e-05,"0","MEI1"
3.46656037208959e-12,0.553461917794433,0.444,0.295,7.09431580148134e-08,"0","LINC01550"
2.22044604925031e-16,0.552372107567451,0.928,0.836,4.54414283979077e-12,"0","GBP5"
2.59363197585571e-10,0.552106629869909,0.524,0.403,5.30786783858872e-06,"0","ORMDL2"
2.74012523782119e-09,0.551688174795274,0.29,0.174,5.60766629920106e-05,"0","WDR81"
5.57925534883097e-07,0.550789161709054,0.305,0.21,0.0114179460713826,"0","PPP1R3F"
0.00107307757267905,0.550371727139276,0.275,0.219,1,"0","REG4"
7.53231921279962e-10,0.547568153695365,0.475,0.348,1.54148912689944e-05,"0","MFSD5"
1.08112770291768e-07,0.547253122298941,0.623,0.545,0.00221252784402104,"0","PIM2"
1.66454228178736e-09,0.544632977249928,0.553,0.438,3.40648577967784e-05,"0","PRCP"
1.08264962654925e-05,0.543921106207929,0.289,0.205,0.221564246073304,"0","RELL2"
4.04121180963557e-14,0.537075129121887,0.75,0.599,8.27033996841919e-10,"0","TRIM22"
5.18199088417326e-06,0.534427458122845,0.435,0.35,0.106049443444606,"0","MIDN"
0,0.534175629402384,0.896,0.747,0,"0","TSPO"
2.68290684650729e-05,0.533639275315554,0.281,0.207,0.549056886137718,"0","GPX7"
1.80189196896663e-12,0.531600814252574,0.6,0.447,3.68757191449021e-08,"0","ARL14EP"
5.1938885192726e-08,0.527217098433743,0.318,0.215,0.00106292928546914,"0","FLAD1"
3.7786884732327e-11,0.526518514240161,0.575,0.456,7.73308596047073e-07,"0","SAMD9L"
2.10698125613362e-12,0.526052418067801,0.747,0.643,4.31193714067746e-08,"0","SELL"
1.13854904046917e-05,0.523042423162264,0.254,0.178,0.233004061132016,"0","MAP11"
0,0.521562758493904,0.758,0.634,0,"0","MVP"
2.8421709430404e-14,0.518338461831913,0.763,0.629,5.81650283493218e-10,"0","NBDY"
9.17479656692421e-07,0.516601301168672,0.499,0.403,0.0187762211742104,"0","XAF1"
1.77342135643244e-07,0.515767628391863,0.419,0.318,0.00362930680593898,"0","PEX11B"
2.18079554414885e-10,0.514955172845739,0.416,0.274,4.46299808110062e-06,"0","MHENCR"
1.37877786299256e-06,0.513982635937876,0.373,0.286,0.0282166889661428,"0","ACSS1"
1.52455825741526e-12,0.511820855732841,0.745,0.633,3.12000847380034e-08,"0","DOK2"
2.3604584886705e-06,0.510696036875137,0.333,0.246,0.0483067829706418,"0","MARCH2"
6.66133814775094e-16,0.508535369151131,0.755,0.604,1.36324285193723e-11,"0","GRK6"
2.46469511466785e-14,0.501074530642197,0.599,0.431,5.04399855216775e-10,"0","TMEM204"
8.64568638903052e-10,0.500008620052683,0.499,0.373,1.7693397195151e-05,"0","NUDT16L1"
8.1921383585648e-06,0.499378373922317,0.316,0.233,0.167652111508029,"0","LINC02273"
2.22044604925031e-16,0.498052828339486,0.67,0.515,4.54414283979077e-12,"0","IKBKE"
1.09210640530932e-10,0.495636924866848,0.546,0.414,2.23499575846553e-06,"0","SNHG16"
1.09037671822687e-05,0.494511573433858,0.273,0.192,0.223145595385129,"0","AC127521.1"
0,0.493772847716552,0.978,0.876,0,"0","NOP53"
0,0.492430255224229,0.965,0.913,0,"0","LRRN3"
3.85944609604394e-10,0.492170904165989,0.556,0.431,7.89835643555392e-06,"0","ATP6AP1"
3.71024311052182e-07,0.490738816515831,0.423,0.318,0.0075930125256829,"0","A1BG"
1.47894483326638e-08,0.490000953805186,0.451,0.332,0.000302666060127965,"0","GRN"
2.94024822267147e-08,0.488981894704723,0.413,0.295,0.000601721798769717,"0","NT5E"
3.06928926718797e-10,0.486907303679683,0.502,0.367,6.28130048530018e-06,"0","CCS"
0.000181219069864236,0.483631287104553,0.337,0.271,1,"0","MAP2K7"
1.51307633089459e-09,0.482127148163124,0.52,0.4,3.09651071117578e-05,"0","WBP1"
0,0.480209061972696,0.866,0.748,0,"0","GIMAP4"
2.73558953267639e-13,0.480013530446177,0.665,0.511,5.59838397862222e-09,"0","OXLD1"
6.2130300904073e-12,0.478105737551108,0.685,0.55,1.27149660800185e-07,"0","CCR7"
9.90828055527082e-05,0.477450726764887,0.278,0.205,1,"0","AC013264.1"
2.88657986402541e-15,0.477227513646036,0.607,0.436,5.907385691728e-11,"0","PCSK7"
9.07511504544267e-06,0.476812413013265,0.337,0.251,0.185722229404984,"0","ITGA6"
7.20474790938397e-11,0.476019276633479,0.591,0.466,1.47445165965543e-06,"0","ITPA"
0,0.475873842950686,0.864,0.75,0,"0","EIF4A2"
0.000154276278334642,0.47526458911402,0.296,0.224,1,"0","CITED4"
0,0.472821143228506,0.976,0.93,0,"0","BTG1"
8.24500467899725e-11,0.472588406755165,0.643,0.531,1.68734020755679e-06,"0","CARD16"
1.7890395609399e-08,0.472405316894923,0.558,0.441,0.00036612694614635,"0","CTSA"
3.6849988838128e-07,0.469981673096261,0.394,0.291,0.00754135021572289,"0","LY75"
7.22529152064055e-08,0.469503183582687,0.54,0.427,0.00147865590969909,"0","BCL3"
0,0.469328650413115,0.999,0.973,0,"0","EEF2"
2.34453396696921e-08,0.468232048653717,0.447,0.331,0.000479808876340249,"0","ZNF101"
1.08800441145362e-06,0.46731699567467,0.399,0.301,0.0222660102803984,"0","SLC25A20"
0,0.466878809146059,0.971,0.855,0,"0","EIF3G"
2.16675852009462e-05,0.466867084665601,0.393,0.305,0.443427131137365,"0","LINC00667"
0.00050146847413246,0.464833315330916,0.299,0.237,1,"0","BEX4"
0.000102269333889904,0.464814773433659,0.289,0.212,1,"0","SH3YL1"
0,0.464412795531382,1,0.987,0,"0","RPS27"
0,0.464047948943047,0.934,0.846,0,"0","BIN2"
0,0.462970398854289,1,0.994,0,"0","EEF1A1"
1.4502578915554e-08,0.462201335139026,0.542,0.426,0.000296795277506812,"0","OAS2"
9.01402745112634e-07,0.462109058938508,0.43,0.327,0.0184472071787301,"0","MCRIP1"
3.85663170288097e-08,0.461082484506557,0.482,0.374,0.000789259677994592,"0","IVD"
0.000119053947394976,0.457497350846368,0.28,0.21,1,"0","ABCD4"
1.62274194082102e-10,0.456235140520622,0.605,0.474,3.32094138189021e-06,"0","PDLIM2"
1.55431223447522e-14,0.455868815762367,0.835,0.694,3.18089998785354e-10,"0","VAMP5"
3.55258148883042e-05,0.455617034539343,0.389,0.304,0.727035801689145,"0","LINC00910"
4.47828440997e-11,0.452643563372218,0.506,0.36,9.16480904500361e-07,"0","STAT6"
1.44509910704471e-08,0.451179604207883,0.519,0.403,0.0002957395322567,"0","GTPBP6"
7.17613664047434e-08,0.451089225053177,0.489,0.381,0.00146859636347307,"0","AC008875.3"
1.86320467943091e-08,0.449386143180146,0.498,0.381,0.000381304837645535,"0","SRSF8"
0,0.449058834354632,1,0.973,0,"0","RPL10A"
0,0.448852744152677,0.928,0.86,0,"0","SAMHD1"
8.14428235962339e-09,0.44869136645398,0.43,0.303,0.000166672738489693,"0","WDR77"
1.87957034072372e-05,0.44846035989388,0.366,0.284,0.38465407022911,"0","SLC52A2"
8.64580724790898e-08,0.44770706263146,0.644,0.544,0.00176936445328457,"0","GBP1"
1.43463019242063e-12,0.447098440565906,0.629,0.474,2.93597068878881e-08,"0","ARL2BP"
7.75791932612346e-05,0.446194700720211,0.29,0.218,1,"0","ZC3H12A"
0,0.446066601164877,0.98,0.868,0,"0","EIF3L"
0,0.445917169947452,0.908,0.768,0,"0","HLA-F"
0,0.445722272738507,0.978,0.92,0,"0","GSTK1"
3.4878544497019e-11,0.443058560666562,0.777,0.691,7.13789413131494e-07,"0","KLF2"
2.83479676288501e-06,0.44202630967163,0.44,0.345,0.0580141157524416,"0","CASP1"
0.000138688860974012,0.4402917422251,0.3,0.228,1,"0","RAB43"
2.8631137016788e-08,0.439499360996493,0.528,0.421,0.000585936219048566,"0","IFI35"
0,0.439374175400428,0.927,0.824,0,"0","ZFAS1"
4.11004563716233e-13,0.438548951400082,0.672,0.505,8.41120839645271e-09,"0","FCMR"
5.39044320713167e-06,0.438540018385395,0.333,0.242,0.11031542023395,"0","ACP5"
1.19884102645074e-11,0.437066806440964,0.59,0.441,2.45342816063143e-07,"0","RBM4"
0,0.436461471948212,0.953,0.868,0,"0","APRT"
7.95114797558227e-07,0.435667091941414,0.714,0.633,0.0162720243320291,"0","GBP4"
0,0.434020066638388,0.999,0.982,0,"0","LIMD2"
0,0.431586561965197,0.924,0.805,0,"0","RABAC1"
3.36183925142564e-09,0.429900918825043,0.543,0.426,6.88000402804256e-05,"0","PPM1K"
8.70263137109362e-08,0.429813649638653,0.48,0.364,0.00178099351009431,"0","EDEM2"
1.4049046370701e-09,0.429598654483426,0.591,0.47,2.87513733976397e-05,"0","MAN2B1"
0,0.429295330250432,0.998,0.984,0,"0","RPL34"
0,0.426958006026604,0.995,0.969,0,"0","RPL9"
1.1257859888758e-07,0.425588256750227,0.442,0.332,0.00230392102623433,"0","ZNF276"
3.82082577954357e-06,0.42557124490066,0.538,0.465,0.0781931995783591,"0","PARP9"
1.39820637290455e-07,0.424573645862566,0.404,0.29,0.00286142934214917,"0","ARSA"
0,0.423065230125675,0.955,0.872,0,"0","FLT3LG"
2.33702790453094e-09,0.421270235424986,0.601,0.464,4.78272760662257e-05,"0","TMEM147"
9.18447642384024e-08,0.420912593952617,0.487,0.375,0.0018796031001389,"0","RAB37"
0,0.420532730612678,0.97,0.878,0,"0","EIF3E"
1.52632950367604e-06,0.420397657503571,0.423,0.324,0.0312363332927301,"0","CYHR1"
0.000794575591592794,0.419964588388458,0.269,0.206,1,"0","LGALS9"
9.69990359238615e-05,0.419748614817814,0.312,0.236,1,"0","RASA4"
0.00262980502879051,0.419610678159323,0.276,0.226,1,"0","SNHG25"
0.00263035479854534,0.419426551280766,0.312,0.268,1,"0","GLMP"
2.85654416209979e-05,0.418478546475274,0.348,0.266,0.584591762773723,"0","TRIB2"
4.51239327450281e-05,0.418284170594009,0.414,0.332,0.923461283627001,"0","SMIM29"
2.78166187861473e-08,0.417596400009751,0.551,0.433,0.000569267103458504,"0","RAB29"
1.74149694665005e-08,0.417069926045151,0.582,0.454,0.000356397350131932,"0","BLOC1S4"
1.6774997217972e-06,0.416852557505753,0.344,0.248,0.0343300318065798,"0","ZMAT3"
0,0.416161396585248,1,0.995,0,"0","B2M"
4.38852238351384e-05,0.416035264039727,0.401,0.322,0.898111105786107,"0","ZNF330"
9.82168687424512e-06,0.415542981496527,0.392,0.302,0.201000821881426,"0","CCDC115"
5.06561237401115e-10,0.415089335680421,0.564,0.43,1.03667757234138e-05,"0","TNFRSF25"
6.47348228799416e-06,0.415030846788137,0.486,0.389,0.1324798150238,"0","C16orf54"
0,0.414403443659189,0.998,0.99,0,"0","HLA-B"
0,0.412222979926769,0.994,0.956,0,"0","SLC25A6"
4.95841617698112e-06,0.412082538912858,0.413,0.31,0.101473987061919,"0","TOB1"
7.61773644164521e-07,0.411902337418663,0.444,0.341,0.0155896976278269,"0","MED11"
0.00109298528892854,0.410671213094865,0.418,0.353,1,"0","EPSTI1"
1.4336399881687e-05,0.410198248729348,0.369,0.274,0.293394423578724,"0","GPATCH4"
1.28603458111609e-05,0.409746384771631,0.273,0.191,0.263186977025408,"0","DPEP2"
0,0.407578882714804,0.999,0.965,0,"0","S100A6"
1.43743596157098e-05,0.407250022569682,0.278,0.195,0.2941712695355,"0","FUOM"
0,0.406319606545845,0.932,0.859,0,"0","SELPLG"
1.66533453693773e-14,0.405826039924052,0.825,0.698,3.40810712984307e-10,"0","SP110"
0.000498627125074425,0.405610108710382,0.292,0.225,1,"0","RAD17"
0.000108408347163191,0.405451628770083,0.416,0.35,1,"0","USB1"
0,0.405303906781959,0.974,0.909,0,"0","S100A11"
0.00021378822893503,0.40414391068617,0.287,0.218,1,"0","FBXL12"
3.80547526823705e-09,0.4040596303624,0.678,0.55,7.78790513644712e-05,"0","TMEM35B"
0.00646722835956282,0.403778267879165,0.258,0.211,1,"0","MFGE8"
9.67387528549857e-06,0.403772153168843,0.375,0.283,0.197975857717728,"0","LDLRAP1"
8.35333446858044e-09,0.401964295907335,0.809,0.746,0.000170950989899499,"0","CXCR3"
4.1670785499992e-06,0.400392729526745,0.45,0.36,0.0852792625257337,"0","UBA7"
6.8382182163429e-06,0.400127233764276,0.356,0.262,0.139944135797457,"0","TBC1D17"
0,0.399431949763581,0.999,0.986,0,"0","RPS19"
0,0.397228232422682,0.986,0.923,0,"0","EIF3F"
2.65729480641852e-08,0.397002989375245,0.644,0.528,0.00054381538213355,"0","CNPPD1"
1.58317803311547e-13,0.396942786062389,0.98,0.908,3.23997384477082e-09,"0","BAX"
8.21231971315228e-11,0.396525966377653,0.758,0.63,1.68065122929661e-06,"0","GPR171"
1.19401381004636e-07,0.396151341970285,0.599,0.49,0.00244354926225987,"0","PPM1M"
0,0.395700120610355,0.998,0.993,0,"0","HLA-A"
1.31361588273649e-12,0.395687964010201,0.874,0.741,2.68831490402022e-08,"0","GABARAPL2"
2.30208896390138e-09,0.395093887243095,0.721,0.598,4.71122506462418e-05,"0","ISG15"
4.47464287844923e-12,0.394104403855217,0.83,0.688,9.15735665074635e-08,"0","COPS9"
9.15713539830776e-05,0.393694525186967,0.337,0.264,1,"0","NAGK"
1.59954372636051e-07,0.39358747390659,0.477,0.371,0.00327346623599678,"0","GALT"
0.00258304209263982,0.392598790084298,0.281,0.225,1,"0","MZB1"
0.000368753046680936,0.392205306274259,0.344,0.274,1,"0","POR"
5.44584414896576e-07,0.392182758022082,0.455,0.35,0.0111449200508584,"0","BAK1"
0,0.391499466851863,1,0.981,0,"0","RPS27A"
1.04614824159022e-06,0.391497297190083,0.445,0.345,0.0214094237641438,"0","ASAH1"
0,0.391200126602819,0.998,0.977,0,"0","PABPC1"
6.66133814775094e-16,0.390313911758647,0.945,0.858,1.36324285193723e-11,"0","PLAAT4"
7.64353913496052e-10,0.388822240589101,0.734,0.615,1.56425028396967e-05,"0","CCNDBP1"
0.00237248080747854,0.388575752543149,0.299,0.244,1,"0","REPIN1"
0,0.388115560682892,0.999,0.982,0,"0","RPS25"
0,0.38778516482212,0.932,0.818,0,"0","VAMP2"
0,0.387271800318056,0.994,0.934,0,"0","ARL6IP5"
9.54727898960783e-08,0.387052066513847,0.501,0.387,0.00195385064522324,"0","GIPC1"
0.000421861468892226,0.386415498704339,0.285,0.219,1,"0","GIMAP8"
1.6407481173708e-06,0.38611586952324,0.457,0.357,0.0335779102219935,"0","PHF23"
9.87178041533809e-07,0.383543329364322,0.485,0.391,0.0202025986199894,"0","EBLN3P"
0,0.382577039357365,0.998,0.982,0,"0","RPS16"
0.00013723101919294,0.382561646153624,0.371,0.302,1,"0","LRRC47"
3.05994340976667e-10,0.38238800815938,0.732,0.609,6.2621741880875e-06,"0","ABHD14B"
0.00143120708693134,0.382189444097004,0.284,0.227,1,"0","ITGAM"
0,0.382096717030401,0.998,0.961,0,"0","FXYD5"
0.00081620311012931,0.382056328975827,0.325,0.267,1,"0","ZSWIM7"
0,0.38168392192374,1,0.985,0,"0","RPS15A"
0,0.380369299483635,0.947,0.826,0,"0","CD27"
5.92089220230463e-06,0.38015966620487,0.428,0.33,0.121171058920164,"0","INPP5K"
0.00152165132603388,0.378154280287808,0.273,0.217,1,"0","INTS5"
9.16845488418971e-10,0.37812600783759,0.773,0.662,1.87632429204942e-05,"0","DENND2D"
8.81500707983207e-08,0.377432880012334,0.554,0.445,0.00180399119888763,"0","APOL3"
6.17079589648739e-08,0.37723318393411,0.668,0.567,0.00126285338021614,"0","POLR3GL"
0,0.376991427425437,0.983,0.921,0,"0","COMMD6"
8.96387408744204e-11,0.376632615457065,0.73,0.591,1.83445683199501e-06,"0","SUSD3"
1.79038275982535e-07,0.376202053324026,0.584,0.476,0.00366401831798258,"0","ORMDL3"
3.89580485289365e-05,0.375391625820292,0.436,0.363,0.797276463144685,"0","APBA3"
0,0.374829112455588,0.999,0.988,0,"0","RPL3"
0,0.373100458095179,0.988,0.915,0,"0","CD37"
6.94691016711602e-07,0.372900511855312,0.467,0.361,0.0142168516570029,"0","RNF44"
1.97050346018024e-06,0.372861054267296,0.472,0.374,0.0403263533125886,"0","SBDS"
9.32587340685131e-15,0.372582632017508,0.892,0.759,1.90853999271212e-10,"0","DNPH1"
4.0925334232611e-09,0.372239962712298,0.658,0.537,8.37536965070385e-05,"0","CTSS"
5.5230263802386e-06,0.372094781710308,0.387,0.29,0.113028734871583,"0","DALRD3"
1.63160596144962e-11,0.372008250652085,0.808,0.67,3.33908160010665e-07,"0","VSIR"
1.09849018770092e-10,0.371339401329517,0.688,0.546,2.24806016912993e-06,"0","RASGRP2"
8.33723151902888e-05,0.370651987975346,0.328,0.253,1,"0","DYRK4"
3.66373598126302e-14,0.370590939033642,0.917,0.809,7.49783568565476e-10,"0","PRR13"
1.13299140476197e-05,0.368406268180589,0.461,0.375,0.231866690984538,"0","ZGPAT"
2.58927303375955e-07,0.368349876700615,0.621,0.522,0.00529894726358893,"0","METTL23"
1.7617018954752e-12,0.367809507592958,0.945,0.87,3.60532292908999e-08,"0","TAP1"
0,0.367313313037994,1,0.992,0,"0","RPS2"
2.55184069741787e-06,0.367078543139718,0.524,0.433,0.0522234198726568,"0","DCAF11"
0.0013720975546927,0.366917216733679,0.31,0.249,1,"0","BORCS6"
2.03227212836055e-10,0.366587167319188,0.86,0.733,4.15904491068986e-06,"0","TAP2"
0.00441826592259109,0.366488729604255,0.257,0.21,1,"0","LENG1"
0,0.366442665906542,1,0.979,0,"0","RPS28"
9.91393336757795e-07,0.366239469797228,0.543,0.437,0.0202888646367483,"0","AKTIP"
2.10633732677934e-11,0.366165120919101,0.835,0.722,4.31061933925392e-07,"0","SEC62"
0.000623889526720989,0.365431003324522,0.328,0.263,1,"0","PLPP5"
0.000756910872919958,0.36520038540014,0.295,0.231,1,"0","MLLT11"
3.16588956827957e-07,0.364939732341829,0.58,0.479,0.00647899300148413,"0","SAMD9"
2.06855221840385e-09,0.364475089794513,0.605,0.474,4.23329211496348e-05,"0","TRPV2"
2.27711114164642e-06,0.364272417910752,0.599,0.517,0.0466010795137939,"0","PSENEN"
0,0.363923299451687,0.998,0.992,0,"0","TPT1"
1.08186271807753e-06,0.36322817190876,0.566,0.479,0.0221403205254567,"0","ERLEC1"
4.37670608421925e-07,0.36295583670215,0.613,0.495,0.0089569290013547,"0","GLRX"
0,0.362030888173469,0.996,0.954,0,"0","BTF3"
2.26011199178089e-06,0.360939790537843,0.46,0.361,0.0462531919117959,"0","TRANK1"
1.4638585559279e-06,0.360460323766272,0.441,0.342,0.0299578653470645,"0","WDR48"
2.66786592817425e-11,0.360374711979284,0.652,0.512,5.4597876220086e-07,"0","UBE2F"
0,0.360054766401332,0.999,0.983,0,"0","RPL14"
8.23447661981724e-05,0.356798857538582,0.406,0.329,1,"0","STK16"
0.000102477878020091,0.356603974696627,0.509,0.429,1,"0","UBQLN2"
0,0.356519457926925,0.993,0.94,0,"0","RPL23"
0,0.356273343436552,1,0.981,0,"0","RPL18"
0,0.355362423063944,1,0.987,0,"0","RPL37"
0.000385788938205289,0.35518347737428,0.291,0.223,1,"0","C11orf1"
8.41622934455444e-06,0.355102422897982,0.509,0.412,0.172238133536307,"0","IGSF8"
3.24439342058724e-09,0.354406306679053,0.822,0.728,6.6396511352318e-05,"0","UBE2L6"
1.09812517190555e-06,0.352478171389418,0.465,0.356,0.0224731316430471,"0","CCDC186"
0.00270191541231379,0.352442621274168,0.259,0.205,1,"0","LIPA"
0.000321410687029289,0.352307063343175,0.27,0.204,1,"0","LSR"
0,0.351461920690076,0.995,0.974,0,"0","RPL23A"
0.000137225273790786,0.351307096494117,0.444,0.37,1,"0","LAMTOR3"
0,0.350872632467002,0.998,0.98,0,"0","RACK1"
0.000108806666250905,0.350854955954072,0.361,0.28,1,"0","FBXO6"
0,0.350789834690544,0.988,0.956,0,"0","DDX5"
1.41758724092611e-07,0.350624779850935,0.502,0.391,0.00290109228855528,"0","ARRDC1"
0,0.350530309258918,0.979,0.894,0,"0","HCST"
0.000125876927032476,0.349430507250286,0.252,0.179,1,"0","TSPAN31"
2.50648612976079e-10,0.349216279543435,0.778,0.676,5.12952386455545e-06,"0","OXA1L"
2.8643754035329e-13,0.349053166529414,0.885,0.797,5.86194426333009e-09,"0","VAMP8"
0.000119673731849623,0.34895908831311,0.284,0.215,1,"0","NAPRT"
0,0.347859985613542,0.999,0.985,0,"0","RPL26"
4.58248483603541e-09,0.347593303168078,0.741,0.626,9.37805521694646e-05,"0","ZNF428"
0.000669362013303587,0.347393644232453,0.296,0.227,1,"0","PDE6G"
0,0.346310838740209,0.999,0.988,0,"0","RPL13"
2.22044604925031e-16,0.345742019087518,0.931,0.829,4.54414283979077e-12,"0","SUN2"
2.22044604925031e-16,0.345560794510532,0.944,0.887,4.54414283979077e-12,"0","NOSIP"
2.75510599023754e-06,0.345530512936129,0.569,0.477,0.0563832440902112,"0","LYPLA2"
7.21962045702185e-09,0.345224831290062,0.787,0.692,0.000147749532652952,"0","PLSCR3"
8.22260926214291e-06,0.344476823952323,0.414,0.311,0.168275698549755,"0","LINC00426"
0,0.34243276767892,0.999,0.977,0,"0","RPL35A"
4.71206633489984e-07,0.341939970746312,0.545,0.451,0.00964324375437253,"0","TINF2"
2.84822794593964e-06,0.341719835509242,0.61,0.495,0.0582889849136548,"0","HSD17B10"
8.40745473240645e-09,0.341326193001783,0.622,0.496,0.000172058561098698,"0","ZNF24"
4.88446838531331e-10,0.341214653130863,0.746,0.641,9.99606455054369e-06,"0","PHYKPL"
0,0.340911252411071,0.994,0.981,0,"0","RPS14"
0,0.340833629811051,0.998,0.987,0,"0","HLA-C"
0.000256982394255534,0.340527938439756,0.266,0.199,1,"0","NDST2"
3.84803300335079e-13,0.340456654717782,0.917,0.843,7.8749995413574e-09,"0","PRKCQ-AS1"
8.11940847889048e-09,0.339991507219243,0.722,0.626,0.000166163694520494,"0","SYNGR2"
7.32093449899995e-05,0.33949255541503,0.504,0.429,1,"0","SDR39U1"
7.890364583929e-09,0.339064063416239,0.717,0.588,0.000161476311210107,"0","COPZ1"
1.74344472192445e-09,0.338947118609485,0.761,0.646,3.56795962341838e-05,"0","SMIM26"
0,0.338155893639524,0.995,0.966,0,"0","RPL38"
