p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
1.178865005613261e-9,0.4611559519784927,0.251,0.129,2.4125472339875387e-5,10,AC006504.5
1.1932885790599812e-9,0.4926677184118857,0.408,0.24,2.4420650770462515e-5,10,CDK7
1.194263576920207e-9,0.2885834312161783,0.898,0.747,2.4440604101672037e-5,10,SPCS2
1.1965928248258706e-9,0.3170093120229771,0.879,0.705,2.4488272160061442e-05,10,IK
1.2113750003095447e-9,0.2592421251393048,0.945,0.837,2.4790789381334832e-5,10,UBE2V1
1.2266800908378173e-9,0.4369126986191365,0.579,0.385,2.510400805899593e-5,10,SNHG15
1.281400763275542e-9,0.4938741682278962,0.375,0.216,2.6223866620433967e-5,10,NKIRAS2
1.3189640490907095e-9,0.4283707085302422,0.579,0.375,2.699259926464137e-5,10,SLC25A38
1.356527556950482e-9,0.41461159431848915,0.446,0.27,2.7761336452991614e-5,10,TMEM242
1.4073135989889352e-9,0.5585901190331741,0.295,0.16,2.8800672803308558e-5,10,PSPH
1.5009828935319547e-9,0.45302086734683567,0.482,0.301,3.071761491613145e-5,10,AIFM1
1.5307586309631915e-9,0.37283608255108724,0.278,0.148,3.1326975382661715e-5,10,DHX57
1.5744108239346133e-9,0.38656804245452725,0.493,0.304,3.222031751182186e-5,10,TMEM222
1.63504898509359e-9,0.3446163582249843,0.835,0.656,3.346127747994032e-5,10,RGS19
1.6374266387231273e-9,0.4278108146262851,0.551,0.352,3.35099361614688e-5,10,NOL12
1.6864598606503023e-9,0.3988676560121206,0.57,0.368,3.4513401048208436e-5,10,MEI1
1.687678219397526e-9,0.3416987870674645,0.603,0.378,3.453833475997037e-5,10,GABPB1-IT1
1.7161112531027811e-9,0.34657929155912726,0.482,0.29,3.5120216794748416e-5,10,AAAS
1.7209722535938e-9,0.4054715496037795,0.565,0.365,3.5219697169797115e-5,10,TRAPPC4
1.7409222952124992e-9,0.3226504564038639,0.623,0.424,3.5627974771523796e-5,10,TNPO1
1.7483932079898068e-9,0.33299560656353716,0.851,0.63,3.5780867001511396e-5,10,XPO1
1.776770064410016e-9,0.4415176922026396,0.435,0.266,3.6361599368150976e-5,10,FDXR
1.8573160787127563e-9,0.40178798394590903,0.661,0.459,3.800997355085656e-5,10,ASF1A
1.9271588769242953e-9,0.28629999958259006,0.884,0.694,3.9439306416255704e-5,10,RB1
1.9326409361752894e-9,0.4389659043058294,0.386,0.228,3.95514967588273e-5,10,RPF2
2.0410697576522807e-9,0.4284718880771614,0.661,0.479,4.1770492590353925e-5,10,TFAM
2.0725454685788236e-9,0.3812886078382953,0.559,0.36,4.2414643014465625e-5,10,MYL6B
2.0853765381190215e-9,0.35832451658068776,0.647,0.43,4.2677230852605774e-5,10,GPAA1
2.0944603829065045e-9,0.3063237626279176,0.49,0.306,4.2863131736181614e-5,10,HMGCS1
2.095152273895451e-9,0.3825587985587844,0.534,0.34,4.28772912852704e-5,10,ECI2
2.098644369397107e-9,0.39578874979943457,0.518,0.326,4.294875701971179e-5,10,SPTY2D1
2.139031174408501e-9,0.4179261508654952,0.289,0.156,4.3775272984269975e-5,10,QTRT2
2.188479841791491e-9,0.47109002576798664,0.41,0.246,4.478723996226286e-5,10,GDE1
2.2475921124254228e-9,0.281498433838679,0.397,0.229,4.599697258078628e-5,10,KATNAL1
2.3028692286430896e-9,0.3727021096775004,0.661,0.452,4.712821876418083e-5,10,YIF1A
2.320611924844229e-9,0.2790309222978409,0.344,0.192,4.749132304193715e-5,10,MICAL2
2.4413200350181796e-9,0.27991978981783316,0.95,0.866,4.9961614516647046e-5,10,RTRAF
2.4464110737199007e-9,0.6369282413339179,0.253,0.135,5.006580262367777e-5,10,PPP2R3B
2.4955901789525115e-9,0.4896967880079747,0.645,0.458,5.107225301226315e-5,10,NDE1
2.509171093123541e-9,0.33600383929864497,0.727,0.534,5.135018642077327e-5,10,TTC1
