"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
4.42292868996219e-11,0.271042222554927,0.983,0.951,9.05152356400762e-07,"1","CLEC2D"
3.64153152077051e-14,0.270845592883514,0.998,0.981,7.45239425725686e-10,"1","SRSF5"
1.88090239252592e-05,0.269956863132979,0.72,0.687,0.384926674630429,"1","RAPGEF6"
0,0.268562548546612,0.998,0.985,0,"1","PFDN5"
1.11164423277632e-05,0.268496495514621,0.774,0.707,0.227497992237674,"1","TRAF1"
0,0.268202851134199,1,0.99,0,"1","RPL36"
0.00148174871428086,0.268003007894442,0.583,0.537,1,"1","RNF114"
0.00370981179131702,0.267901617127868,0.568,0.531,1,"1","TNKS2"
6.27083875937018e-08,0.267484467642916,0.951,0.901,0.00128332715210511,"1","C12orf57"
0,0.267337857180431,0.998,0.996,0,"1","GNAS"
0,0.266358412103057,1,0.992,0,"1","RPS4X"
0,0.265710940534826,1,0.989,0,"1","RPL37"
0.00191815433396725,0.265658678632116,0.561,0.513,1,"1","PLEKHF1"
6.90447699014385e-12,0.265025500779161,0.964,0.947,1.41300121603294e-07,"1","ARGLU1"
1.86681767821995e-08,0.264126969532449,0.948,0.921,0.000382044237847712,"1","VAMP2"
8.36345659394055e-10,0.262275909273424,0.966,0.938,1.71158139194993e-05,"1","MCUB"
1.3523888009459e-06,0.261539468220648,0.776,0.722,0.0276766368113579,"1","TNIK"
9.67588963873833e-05,0.260517554192196,0.675,0.62,1,"1","FLOT1"
2.67967726279572e-05,0.259619942837582,0.8,0.769,0.548395951831144,"1","IMP3"
2.66407903990462e-05,0.258478701163185,0.834,0.805,0.545203775516481,"1","PPP1R2"
0.00261245437256474,0.258382718920233,0.626,0.585,1,"1","PCMTD1"
0,0.258352044917638,1,0.992,0,"1","RACK1"
6.74345614681826e-07,0.258058260817477,0.693,0.561,0.0138004830044636,"1","CXCR4"
0,0.256482620339916,1,0.995,0,"1","RPS3"
0.00293338148358013,0.256305682652123,0.508,0.463,1,"1","SUDS3"
0,0.256098124520589,1,0.994,0,"1","RPS18"
0.00931031323748277,0.254080749088305,0.624,0.612,1,"1","RIOK3"
7.9871482761007e-09,0.253944072927957,0.817,0.737,0.000163456989470401,"1","MLLT3"
0.000606907022776992,0.253401196919667,0.74,0.722,1,"1","RBBP6"
0.000118579174563038,0.252645055655945,0.626,0.603,1,"1","ZNF148"
0.00069288604200346,0.251968191028538,0.71,0.661,1,"1","MRFAP1"
4.11518019660662e-09,0.251904182438079,0.815,0.746,8.42171627235544e-05,"1","PACS1"
4.48133759305414e-05,0.251819462933213,0.716,0.675,0.917105738418529,"1","KMT2C"
